id,path,class,width,height,xmin,ymin,xmax,ymax,meta
404,images/31_a_cu_unknown.png,COPPER,640,360,344,315,359,329,
405,images/31_a_cu_unknown.png,COAL,640,360,333,232,345,247,
406,images/320_a_c_mountain.png,COAL,640,360,273,135,317,177,
407,images/321_a_c_dripstone.png,COAL,640,360,57,28,86,63,
408,images/321_a_c_dripstone.png,COAL,640,360,96,17,125,81,
409,images/321_a_c_dripstone.png,COAL,640,360,406,113,499,177,
410,images/322_a_cu_unknown.png,COAL,640,360,105,196,159,239,
411,images/322_a_cu_unknown.png,COAL,640,360,17,269,137,320,
412,images/322_a_cu_unknown.png,COPPER,640,360,392,194,429,217,
413,images/322_a_cu_unknown.png,COPPER,640,360,453,194,499,222,
414,images/322_a_cu_unknown.png,COPPER,640,360,423,64,481,99,
415,images/322_a_cu_unknown.png,COPPER,640,360,254,69,291,122,
416,images/323_a_f_dripstone.png,IRON,640,360,380,189,444,231,
417,images/325_a_u_dripstone.png,COPPER,640,360,197,150,350,269,
418,images/326_a_l_dripstone.png,LAPIS,640,360,102,163,246,220,
419,images/327_a_ur_dripstone.png,REDSTONE,640,360,73,183,192,254,
420,images/327_a_ur_dripstone.png,COPPER,640,360,196,14,230,39,
421,images/328_a_fu_dripstone.png,COPPER,640,360,46,77,190,141,
422,images/328_a_fu_dripstone.png,COPPER,640,360,14,266,88,336,
423,images/328_a_fu_dripstone.png,IRON,640,360,446,62,540,144,
424,images/329_a_fl_dripstone.png,LAPIS,640,360,226,113,254,140,
425,images/329_a_fl_dripstone.png,IRON,640,360,193,243,219,284,
426,images/32_a_u_unknown.png,COPPER,640,360,430,126,451,146,
427,images/32_a_u_unknown.png,COPPER,640,360,393,219,439,250,
428,images/330_a_fo_unknown.png,IRON,640,360,326,135,414,179,
429,images/330_a_fo_unknown.png,GOLD,640,360,324,57,368,99,
430,images/330_a_fo_unknown.png,IRON,640,360,474,62,542,109,
431,images/331_a_d_dripstone.png,DIAMOND,640,360,169,68,279,152,
432,images/332_a_l_mineshaft.png,LAPIS,640,360,291,106,370,183,
433,images/333_a_d_dripstone.png,DIAMOND,640,360,50,69,233,179,
434,images/335_a_o_unknown.png,GOLD,640,360,57,52,253,216,
435,images/336_a_r_dripstone.png,REDSTONE,640,360,257,1,393,133,
436,images/336_a_r_dripstone.png,REDSTONE,640,360,188,280,231,327,
437,images/338_a_odr_unknown.png,GOLD,640,360,317,143,383,218,
438,images/338_a_odr_unknown.png,DIAMOND,640,360,47,22,76,45,
439,images/338_a_odr_unknown.png,REDSTONE,640,360,129,40,149,59,
440,images/339_a_ord_unknown.png,DIAMOND,640,360,46,20,75,42,
441,images/339_a_ord_unknown.png,REDSTONE,640,360,131,39,148,57,
442,images/339_a_ord_unknown.png,GOLD,640,360,317,142,381,214,
443,images/33_a_uol_unknown.png,LAPIS,640,360,415,140,477,173,
444,images/33_a_uol_unknown.png,GOLD,640,360,190,72,202,96,
445,images/33_a_uol_unknown.png,COPPER,640,360,234,258,271,288,
446,images/340_a_fd_dripstone.png,IRON,640,360,2,183,110,279,
447,images/340_a_fd_dripstone.png,IRON,640,360,176,191,220,228,
448,images/340_a_fd_dripstone.png,IRON,640,360,253,212,300,259,
449,images/340_a_fd_dripstone.png,DIAMOND,640,360,388,93,403,109,
450,images/341_a_d_dripstone.png,DIAMOND,640,360,266,90,374,190,
451,images/342_a_dr_unknown.png,DIAMOND,640,360,191,1,313,106,
452,images/342_a_dr_unknown.png,REDSTONE,640,360,270,224,383,291,
453,images/344_a_f_mineshaft.png,IRON,640,360,227,140,355,222,
454,images/345_a_fd_mineshaft.png,DIAMOND,640,360,281,32,390,178,
455,images/345_a_fd_mineshaft.png,IRON,640,360,90,1,166,51,
456,images/345_a_fd_mineshaft.png,IRON,640,360,219,117,258,132,
457,images/346_a_f_unknown.png,IRON,640,360,250,117,425,198,
458,images/346_a_f_unknown.png,IRON,640,360,187,202,340,326,
459,images/347_a_ol_dripstone.png,GOLD,640,360,237,17,352,229,
460,images/348_a_d_unknown.png,DIAMOND,640,360,129,134,214,202,
461,images/349_a_ul_dripstone.png,COPPER,640,360,188,54,376,175,
462,images/349_a_ul_dripstone.png,COPPER,640,360,311,165,437,272,
463,images/349_a_ul_dripstone.png,LAPIS,640,360,193,183,312,226,
464,images/34_a_fu_unknown.png,IRON,640,360,146,54,179,92,
465,images/34_a_fu_unknown.png,COPPER,640,360,248,234,262,257,
466,images/351_a_c_mountain.png,COAL,640,360,364,112,411,160,
467,images/352_a_c_mountain.png,COAL,640,360,23,190,190,317,
468,images/353_a_c_water.png,COAL,640,360,160,98,219,165,
469,images/354_a_u_unknown.png,COOPER,640,360,182,16,274,102,
470,images/356_a_or_lava.png,REDSTONE,640,360,267,108,313,146,
471,images/356_a_or_lava.png,GOLD,640,360,272,143,321,177,
472,images/358_a_r_lava.png,REDSTONE,640,360,57,123,227,299,
473,images/358_a_r_lava.png,REDSTONE,640,360,458,78,479,88,
474,images/359_a_f_lava.png,IRON,640,360,158,65,290,135,
475,images/35_a_c_unknown.png,COAL,640,360,261,152,274,168,
476,images/360_a_o_unknown.png,GOLD,640,360,306,65,432,162,
477,images/361_a_d_lava.png,DIAMOND,640,360,49,131,149,179,
478,images/361_a_d_lava.png,DIAMOND,640,360,362,112,505,185,
479,images/362_a_r_lava.png,REDSTONE,640,360,272,90,319,154,
480,images/362_a_r_lava.png,REDSTONE,640,360,354,139,457,193,
481,images/363_a_r_unknown.png,REDSTONE,640,360,219,133,400,239,
482,images/364_a_d_unknown.png,DIAMOND,640,360,226,118,318,185,
483,images/365_a_c_mountain.png,COAL,640,360,266,103,407,199,
484,images/366_a_u_lava.png,COOPER,640,360,351,163,449,324,
485,images/367_a_e_mountain.png,EMERALD,640,360,153,82,251,165,
486,images/368_a_e_unknown.png,EMERALD,640,360,198,86,376,228,
487,images/369_a_o_unknown.png,GOLD,640,360,301,81,357,237,
488,images/371_a_q_fortress.png,QUARTZ,640,360,302,148,329,193,
489,images/372_a_q_fortress.png,QUARTZ,640,360,267,106,387,262,
490,images/373_a_o_fortress.png,NETHERGOLD,640,360,277,166,295,200,
491,images/375_a_q_fortress.png,QUARTZ,640,360,350,127,406,182,
492,images/377_a_q_fortress.png,QUARTZ,640,360,284,160,358,188,
493,images/377_a_q_fortress.png,QUARTZ,640,360,233,45,295,88,
494,images/378_a_qo_fortress.png,QUARTZ,640,360,236,235,257,258,
495,images/378_a_qo_fortress.png,QUARTZ,640,360,82,2,456,140,
496,images/378_a_qo_fortress.png,NETHERGOLD,640,360,307,50,640,214,
497,images/379_a_q_fortress.png,QUARTZ,640,360,223,65,438,140,
498,images/37_a_c_unknown.png,COAL,640,360,91,1,617,342,
499,images/380_a_qo_crimson.png,QUARTZ,640,360,101,113,186,136,
500,images/380_a_qo_crimson.png,NETHERGOLD,640,360,279,153,614,286,
501,images/382_a_o_crimson.png,NETHERGOLD,640,360,200,225,215,240,
502,images/382_a_o_crimson.png,NETHERGOLD,640,360,326,123,362,157,
503,images/383_a_q_crimson.png,QUARTZ,640,360,268,209,324,241,
504,images/384_a_q_crimson.png,QUARTZ,640,360,312,88,330,130,
505,images/384_a_q_crimson.png,QUARTZ,640,360,306,294,338,310,
506,images/386_a_qo_crimson.png,NETHERGOLD,640,360,264,128,289,163,
507,images/387_a_q_warped.png,QUARTZ,640,360,297,192,327,210,
508,images/38_a_l_mineshaft.png,LAPIS,640,360,365,122,468,149,
509,images/38_a_l_mineshaft.png,LAPIS,640,360,260,137,375,185,
510,images/391_a_o_bastion.png,NETHERGOLD,640,360,315,141,364,175,
511,images/393_a_q_bastion.png,QUARTZ,640,360,210,199,294,273,
512,images/394_a_o_bastion.png,NETHERGOLD,640,360,315,191,355,223,
513,images/395_a_q_nether.png,QUARTZ,640,360,287,134,409,257,
514,images/399_a_qo_warped.png,NETHERGOLD,640,360,312,209,370,243,
515,images/399_a_qo_warped.png,QUARTZ,640,360,502,204,544,240,
516,images/39_a_l_unknown.png,LAPIS,640,360,302,190,360,251,
517,images/400_a_q_warped.png,QUARTZ,640,360,287,120,327,169,
518,images/401_a_q_warped.png,QUARTZ,640,360,242,238,367,341,
519,images/402_a_qo_warped.png,NETHERGOLD,640,360,24,114,169,250,
520,images/402_a_qo_warped.png,QUARTZ,640,360,315,159,329,173,
521,images/403_a_q_warped.png,QUARTZ,640,360,356,140,447,203,
522,images/403_a_q_warped.png,QUARTZ,640,360,138,2,182,68,
523,images/405_a_qo_fortress.png,QUARTZ,640,360,400,176,471,258,
524,images/405_a_qo_fortress.png,QUARTZ,640,360,224,98,263,154,
525,images/405_a_qo_fortress.png,QUARTZ,640,360,284,25,298,56,
526,images/405_a_qo_fortress.png,NETHERGOLD,640,360,242,149,274,191,
527,images/408_a_qo_fortress.png,QUARTZ,640,360,270,246,295,283,
528,images/408_a_qo_fortress.png,NETHERGOLD,640,360,382,119,442,153,
529,images/409_a_q_fortress.png,QUARTZ,640,360,224,224,388,312,
530,images/40_a_u_unknown.png,COPPER,640,360,314,226,459,305,
531,images/410_a_o_fortress.png,NETHERGOLD,640,360,294,205,418,296,
532,images/411_a_a_nether.png,DEBRIS,640,360,238,124,375,253,
533,images/412_a_a_nether.png,DEBRIS,640,360,349,158,389,195,
534,images/413_a_qa_nether.png,QUARTZ,640,360,211,162,245,189,
535,images/413_a_qa_nether.png,DEBRIS,640,360,392,246,431,275,
536,images/414_a_qao_nether.png,DEBRIS,640,360,150,214,208,267,
537,images/414_a_qao_nether.png,GOLD,640,360,248,46,292,86,
538,images/414_a_qao_nether.png,QUARTZ,640,360,320,72,399,112,
539,images/414_a_qao_nether.png,QUARTZ,640,360,484,74,524,92,
540,images/415_a_oa_nether.png,GOLD,640,360,292,60,316,88,
541,images/415_a_oa_nether.png,DEBRIS,640,360,298,236,359,297,
542,images/416_qo_nether.png,QUARTZ,640,360,235,185,284,221,
543,images/416_qo_nether.png,QUARTZ,640,360,200,182,237,205,
544,images/416_qo_nether.png,NETHERGOLD,640,360,447,58,583,171,
545,images/417_q_basalt.png,QUARTZ,640,360,295,198,375,307,
546,images/418_a_qo_nether.png,QUARTZ,640,360,421,117,467,156,
547,images/418_a_qo_nether.png,QUARTZ,640,360,301,179,318,192,
548,images/418_a_qo_nether.png,NETHERGOLD,640,360,199,219,279,268,
549,images/419_a_o_nether.png,NETHERGOLD,640,360,270,145,375,182,
550,images/420_a_o_basalt.png,NETHERGOLD,640,360,116,290,144,320,
551,images/422_a_q_basalt.png,QUARTZ,640,360,192,7,469,255,
552,images/423_a_o_nether.png,NETHERGOLD,640,360,378,152,426,213,
553,images/424_a_o_nether.png,NETHERGOLD,640,360,358,127,460,202,
554,images/425_a_q_nether.png,QUARTZ,640,360,257,71,289,111,
555,images/425_a_q_nether.png,QUARTZ,640,360,368,155,436,206,
556,images/426_a_q_nether.png,QUARTZ,640,360,246,247,318,324,
557,images/427_a_qo_nether.png,NETHERGOLD,640,360,239,80,260,105,
558,images/427_a_qo_nether.png,QUARTZ,640,360,334,229,518,360,
559,images/427_a_qo_nether.png,QUARTZ,640,360,23,66,67,94,
560,images/428_qo_nether.png,QUARTZ,640,360,306,17,402,89,
561,images/428_qo_nether.png,QUARTZ,640,360,400,237,463,274,
562,images/428_qo_nether.png,QUARTZ,640,360,170,226,216,248,
563,images/428_qo_nether.png,NETHERGOLD,640,360,78,145,100,163,
564,images/429_a_lr_unknown.png,LAPIS,640,360,288,196,322,215,
565,images/429_a_lr_unknown.png,REDSTONE,640,360,303,125,316,137,
566,images/42_a_r_mineshaft.png,REDSTONE,640,360,220,186,270,197,
567,images/430_a_lrd_water.png,LAPIS,640,360,323,126,357,144,
568,images/430_a_lrd_water.png,REDSTONE,640,360,403,34,420,55,
569,images/430_a_lrd_water.png,DIAMOND,640,360,171,71,188,86,
570,images/431_a_l_unknown.png,LAPIS,640,360,199,209,239,232,
571,images/431_a_l_unknown.png,COPPER,640,360,437,16,510,54,
572,images/432_a_l_unknown.png,LAPIS,640,360,219,108,288,165,
573,images/432_a_l_unknown.png,COPPER,640,360,345,137,399,185,
574,images/433_a_lu_unknown.png,LAPIS,640,360,144,149,248,206,
575,images/433_a_lu_unknown.png,COPPER,640,360,384,69,614,186,
576,images/434_a_lo_unknown.png,LAPIS,640,360,239,77,322,168,
577,images/434_a_lo_unknown.png,IRON,640,360,357,122,405,171,
578,images/435_a_lf_unknown.png,IRON,640,360,298,97,513,211,
579,images/435_a_lf_unknown.png,LAPIS,640,360,240,149,316,222,
580,images/436_a_cl_unknown.png,LAPIS,640,360,125,112,237,196,
581,images/436_a_cl_unknown.png,COAL,640,360,280,189,319,250,
582,images/436_a_cl_unknown.png,COAL,640,360,463,232,500,268,
583,images/437_cl_unknown.png,LAPIS,640,360,281,159,326,206,
584,images/437_cl_unknown.png,COAL,640,360,346,203,368,248,
585,images/438_a_l_water.png,LAPIS,640,360,158,118,274,178,
586,images/439_a_l_water.png,LAPIS,640,360,286,151,345,196,
587,images/43_a_o_unknown.png,GOLD,640,360,111,108,219,207,
588,images/43_a_o_unknown.png,GOLD,640,360,333,25,385,123,
589,images/440_a_l_water.png,LAPIS,640,360,253,157,359,246,
590,images/441_a_e_unknown.png,EMERALD,640,360,374,86,449,143,
591,images/442_a_ef_unknown.png,IRON,640,360,289,108,405,227,
592,images/442_a_ef_unknown.png,EMERALD,640,360,212,206,276,265,
593,images/442_a_ef_unknown.png,EMERALD,640,360,274,1,417,108,
594,images/443_a_ce_unknown.png,EMERALD,640,360,194,168,273,219,
595,images/443_a_ce_unknown.png,COAL,640,360,245,119,459,337,
596,images/444_a_e_dripstone.png,EMERALD,640,360,186,19,245,84,
597,images/445_a_ufeo_unknown.png,COPPER,640,360,300,226,376,265,
598,images/445_a_ufeo_unknown.png,IRON,640,360,285,152,341,208,
599,images/445_a_ufeo_unknown.png,EMERALD,640,360,394,144,419,160,
600,images/445_a_ufeo_unknown.png,GOLD,640,360,145,82,214,116,
601,images/446_a_e_unknown.png,EMERALD,640,360,306,94,342,139,
602,images/447_a_efc_unknown.png,IRON,640,360,251,214,313,282,
603,images/447_a_efc_unknown.png,COAL,640,360,337,189,377,226,
604,images/447_a_efc_unknown.png,COAL,640,360,404,162,448,190,
605,images/447_a_efc_unknown.png,EMERALD,640,360,277,115,351,164,
606,images/448_a_cue_unknown.png,COAL,640,360,360,96,422,143,
607,images/448_a_cue_unknown.png,EMERALD,640,360,223,168,279,224,
608,images/448_a_cue_unknown.png,COPPER,640,360,248,117,280,142,
609,images/449_a_e_unknown.png,EMERALD,640,360,394,129,471,184,
610,images/44_a_fu_unknown.png,IRON,640,360,158,246,387,360,
611,images/44_a_fu_unknown.png,COPPER,640,360,368,100,380,126,
612,images/450_a_e_unknown.png,EMERALD,640,360,302,114,345,171,
613,images/451_a_ec_unknown.png,EMERALD,640,360,297,153,343,194,
614,images/451_a_ec_unknown.png,COAL,640,360,217,28,293,89,
615,images/452_a_e_unknown.png,EMERALD,640,360,362,201,411,227,
616,images/453_a_e_unknown.png,EMERALD,640,360,340,166,391,201,
617,images/454_a_q_soulsand.png,QUARTZ,640,360,296,102,322,140,
618,images/454_a_q_soulsand.png,QUARTZ,640,360,371,189,388,209,
619,images/455_a_n_crimson.png,NETHERGOLD,640,360,214,74,253,112,
620,images/455_a_n_crimson.png,NETHERGOLD,640,360,468,217,508,245,
621,images/456_a_qn_soulsand.png,QUARTZ,640,360,223,227,252,256,
622,images/456_a_qn_soulsand.png,NETHERGOLD,640,360,378,43,408,75,
623,images/457_a_q_soulsand.png,QUARTZ,640,360,251,153,302,190,
624,images/458_a_n_soulsand.png,NETHERGOLD,640,360,385,151,403,165,
625,images/459_a_qn_crimson.png,NETHERGOLD,640,360,286,122,334,162,
626,images/459_a_qn_crimson.png,QUARTZ,640,360,349,145,411,192,
627,images/45_a_o_mineshaft.png,GOLD,640,360,234,259,280,349,
628,images/460_a_qn_crimson.png,QUARTZ,640,360,301,92,337,133,
629,images/460_a_qn_crimson.png,QUARTZ,640,360,346,229,380,251,
630,images/460_a_qn_crimson.png,QUARTZ,640,360,531,272,582,295,
631,images/461_a_q_crimson.png,QUARTZ,640,360,255,168,318,205,
632,images/461_a_q_crimson.png,QUARTZ,640,360,391,165,419,197,
633,images/464_a_qn_nether.png,QUARTZ,640,360,212,147,253,174,
634,images/464_a_qn_nether.png,NETHERGOLD,640,360,384,174,404,207,
635,images/464_a_qn_nether.png,NETHERGOLD,640,360,497,206,519,226,
636,images/465_a_nq_nether.png,NETHERGOLD,640,360,208,175,247,206,
637,images/465_a_nq_nether.png,QUARTZ,640,360,55,123,79,137,
638,images/465_a_nq_nether.png,NETHERGOLD,640,360,539,216,582,252,
639,images/466_a_qn_nether.png,QUARTZ,640,360,374,58,438,74,
640,images/466_a_qn_nether.png,QUARTZ,640,360,291,91,324,114,
641,images/466_a_qn_nether.png,NETHERGOLD,640,360,310,237,343,257,
642,images/466_a_qn_nether.png,QUARTZ,640,360,66,294,131,342,
643,images/467_a_n_warped.png,NETHERGOLD,640,360,255,188,265,207,
644,images/467_a_n_warped.png,QUARTZ,640,360,300,162,315,180,
645,images/467_a_n_warped.png,QUARTZ,640,360,384,158,408,168,
646,images/467_a_n_warped.png,NETHERGOLD,640,360,494,185,514,194,
647,images/467_a_n_warped.png,QUARTZ,640,360,174,210,193,217,
648,images/468_a_q_warped.png,QUARTZ,640,360,265,91,306,138,
649,images/469_a_q_warped.png,QUARTZ,640,360,299,129,346,148,
650,images/46_a_f_unknown.png,IRON,640,360,229,61,386,226,
651,images/470_a_qn_warped.png,QUARTZ,640,360,255,28,291,68,
652,images/470_a_qn_warped.png,QUARTZ,640,360,220,108,235,133,
653,images/470_a_qn_warped.png,NETHERGOLD,640,360,282,148,323,168,
654,images/470_a_qn_warped.png,QUARTZ,640,360,282,303,300,325,
655,images/470_a_qn_warped.png,QUARTZ,640,360,404,214,419,224,
656,images/472_a_q_warped.png,QUARTZ,640,360,299,206,356,237,
657,images/473_a_q_basalt.png,QUARTZ,640,360,281,123,293,135,
658,images/474_a_q_basalt.png,QUARTZ,640,360,406,107,424,131,
659,images/476_a_q_nether.png,QUARTZ,640,360,355,160,373,177,
660,images/476_a_q_nether.png,QUARTZ,640,360,235,139,251,161,
661,images/476_a_q_nether.png,QUARTZ,640,360,523,322,578,340,
662,images/477_a_qn_nether.png,NETHERGOLD,640,360,313,142,454,232,
663,images/477_a_qn_nether.png,QUARTZ,640,360,220,61,242,89,
664,images/477_a_qn_nether.png,QUARTZ,640,360,488,30,548,55,
665,images/478_a_qn_nether.png,QUARTZ,640,360,272,57,314,71,
666,images/478_a_qn_nether.png,QUARTZ,640,360,365,87,386,110,
667,images/478_a_qn_nether.png,NETHERGOLD,640,360,408,174,439,183,
668,images/47_a_f_unknown.png,IRON,640,360,72,94,341,341,
669,images/480_a_q_nether.png,QUARTZ,640,360,456,74,534,114,
670,images/480_a_q_nether.png,QUARTZ,640,360,17,192,58,212,
671,images/480_a_q_nether.png,NETHERGOLD,640,360,294,226,303,240,
672,images/480_a_q_nether.png,NETHERGOLD,640,360,274,248,283,260,
673,images/480_a_q_nether.png,QUARTZ,640,360,75,92,99,105,
674,images/481_a_q_nether.png,QUARTZ,640,360,502,49,593,113,
675,images/481_a_q_nether.png,QUARTZ,640,360,98,161,125,176,
676,images/481_a_q_nether.png,NETHERGOLD,640,360,190,76,201,87,
677,images/481_a_q_nether.png,NETHERGOLD,640,360,257,82,271,92,
678,images/481_a_q_nether.png,QUARTZ,640,360,276,18,303,37,
679,images/481_a_q_nether.png,QUARTZ,640,360,423,2,445,17,
680,images/481_a_q_nether.png,QUARTZ,640,360,166,1,200,20,
681,images/482_a_n_nether.png,NETHERGOLD,640,360,125,19,178,49,
682,images/482_a_n_nether.png,NETHERGOLD,640,360,228,147,263,157,
683,images/482_a_n_nether.png,QUARTZ,640,360,110,119,161,138,
684,images/483_a_q_soulsand.png,QUARTZ,640,360,329,130,362,143,
685,images/488_a_q_basalt.png,QUARTZ,640,360,266,168,348,212,
686,images/489_a_qn_basalt.png,QUARTZ,640,360,163,132,263,242,
687,images/489_a_qn_basalt.png,NETHERGOLD,640,360,375,169,403,191,
688,images/489_a_qn_basalt.png,NETHERGOLD,640,360,485,62,530,109,
689,images/489_a_qn_basalt.png,QUARTZ,640,360,478,165,519,184,
690,images/490_a_fle_water.png,EMERALD,640,360,398,122,423,151,
691,images/490_a_fle_water.png,EMERALD,640,360,460,23,537,96,
692,images/490_a_fle_water.png,IRON,640,360,114,70,148,84,
693,images/490_a_fle_water.png,LAPIS,640,360,271,239,334,299,
694,images/491_a_ce_water.png,EMERALD,640,360,218,196,254,229,
695,images/491_a_ce_water.png,EMERALD,640,360,354,126,402,160,
696,images/491_a_ce_water.png,COAL,640,360,495,256,542,285,
697,images/492_a_fce_unknown.png,IRON,640,360,291,15,373,87,
698,images/492_a_fce_unknown.png,EMERALD,640,360,292,209,304,229,
699,images/492_a_fce_unknown.png,COAL,640,360,206,108,295,168,
700,images/492_a_fce_unknown.png,COAL,640,360,372,120,401,143,
701,images/492_a_fce_unknown.png,COAL,640,360,340,154,394,188,
702,images/492_a_fce_unknown.png,COAL,640,360,309,183,340,216,
703,images/493_a_fe_water.png,EMERALD,640,360,260,192,294,220,
704,images/493_a_fe_water.png,IRON,640,360,389,159,492,249,
705,images/494_a_q_soulsand.png,QUARTZ,640,360,122,146,289,249,
706,images/497_a_q_soulsand.png,QUARTZ,640,360,311,61,384,119,
707,images/498_a_q_crimson.png,QUARTZ,640,360,300,274,339,293,
708,images/498_a_q_crimson.png,QUARTZ,640,360,480,259,585,306,
709,images/498_a_q_crimson.png,QUARTZ,640,360,388,307,456,360,
710,images/498_a_q_crimson.png,QUARTZ,640,360,99,144,113,158,
711,images/498_a_q_crimson.png,QUARTZ,640,360,411,80,434,89,
712,images/498_a_q_crimson.png,QUARTZ,640,360,509,54,559,69,
713,images/499_a_q_basalt.png,QUARTZ,640,360,319,266,365,326,
714,images/49_a_u_unknown.png,COPPER,640,360,68,87,160,131,
715,images/49_a_u_unknown.png,COPPER,640,360,218,54,389,200,
716,images/4_a_rd_unknown.png,REDSTONE,640,360,77,78,146,139,
717,images/4_a_rd_unknown.png,DIAMOND,640,360,322,256,368,296,
718,images/4_a_rd_unknown.png,REDSTONE,640,360,386,196,450,226,
719,images/4_a_rd_unknown.png,DIAMOND,640,360,376,226,423,239,
720,images/500_a_n_basalt.png,NETHERGOLD,640,360,85,219,228,308,
721,images/50_a_f_unknown.png,IRON,640,360,175,138,479,285,
722,images/52_a_c_unknown.png,COAL,640,360,38,100,66,126,
723,images/53_a_f_unknown.png,IRON,640,360,292,219,321,244,
724,images/53_a_f_unknown.png,IRON,640,360,272,144,283,154,
725,images/54_a_c_water.png,COAL,640,360,46,1,454,357,
726,images/56_a_frl_unknown.png,IRON,640,360,340,21,417,100,
727,images/56_a_frl_unknown.png,REDSTONE,640,360,269,163,351,211,
728,images/56_a_frl_unknown.png,LAPIS,640,360,261,217,493,360,
729,images/57_a_r_unknown.png,REDSTONE,640,360,200,162,391,316,
730,images/58_a_ro_mineshaft.png,REDSTONE,640,360,246,227,356,356,
731,images/58_a_ro_mineshaft.png,GOLD,640,360,299,120,325,168,
732,images/59_a_fu_unknown.png,IRON,640,360,134,237,357,348,
733,images/59_a_fu_unknown.png,COPPER,640,360,346,95,355,120,
734,images/5_a_od_unknown.png,GOLD,640,360,52,171,84,197,
735,images/5_a_od_unknown.png,DIAMOND,640,360,388,217,413,247,
736,images/60_a_o_mineshaft.png,GOLD,640,360,265,171,310,195,
737,images/61_a_c_mountain.png,COAL,640,360,343,180,360,201,
738,images/62_a_c_mountain.png,COAL,640,360,380,228,403,248,
739,images/63_a_c_mountain.png,COAL,640,360,326,152,345,175,
740,images/64_a_f_mountain.png,IRON,640,360,346,163,363,177,
741,images/64_a_f_mountain.png,IRON,640,360,320,129,345,141,
742,images/65_a_c_mountain.png,COAL,640,360,129,271,235,329,
743,images/65_a_c_mountain.png,COAL,640,360,269,201,380,240,
744,images/67_a_cfe_unknown.png,IRON,640,360,1,115,168,222,
745,images/67_a_cfe_unknown.png,EMERALD,640,360,493,63,640,205,
746,images/67_a_cfe_unknown.png,COAL,640,360,400,160,411,172,
747,images/68_a_f_unknown.png,IRON,640,360,213,263,316,360,
748,images/6_a_od_unknown.png,GOLD,640,360,70,203,110,234,
749,images/6_a_od_unknown.png,DIAMOND,640,360,415,222,447,252,
750,images/70_a_c_unknown.png,COAL,640,360,376,117,564,263,
751,images/70_a_c_unknown.png,COAL,640,360,211,131,240,193,
752,images/71_a_cfe_mountain.png,COAL,640,360,391,11,562,166,
753,images/71_a_cfe_mountain.png,IRON,640,360,284,215,337,276,
754,images/71_a_cfe_mountain.png,IRON,640,360,236,308,280,360,
755,images/72_a_fo_water.png,IRON,640,360,399,191,438,211,
756,images/72_a_fo_water.png,GOLD,640,360,413,221,459,234,
757,images/73_a_f_unknown.png,IRON,640,360,341,162,347,176,
758,images/74_a_d_ancientcity.png,DIAMOND,640,360,356,273,450,316,
759,images/76_a_fu_mineshaft.png,IRON,640,360,293,211,325,224,
760,images/76_a_fu_mineshaft.png,COPPER,640,360,291,197,322,211,
761,images/77_a_u_water.png,COPPER,640,360,283,123,306,157,
762,images/78_a_cf_mountain.png,IRON,640,360,410,71,468,112,
763,images/78_a_cf_mountain.png,IRON,640,360,112,62,128,77,
764,images/78_a_cf_mountain.png,COAL,640,360,82,148,98,163,
765,images/78_a_cf_mountain.png,COAL,640,360,216,273,245,311,
766,images/78_a_cf_mountain.png,COAL,640,360,376,244,416,302,
767,images/78_a_cf_mountain.png,IRON,640,360,222,163,239,181,
768,images/78_a_cf_mountain.png,IRON,640,360,6,95,29,108,
769,images/78_a_cf_mountain.png,IRON,640,360,31,126,42,136,
770,images/78_a_cf_mountain.png,IRON,640,360,320,61,335,74,
771,images/7_a_ord_lushcave.png,REDSTONE,640,360,280,105,296,123,
772,images/7_a_ord_lushcave.png,GOLD,640,360,234,240,244,251,
773,images/7_a_ord_lushcave.png,DIAMOND,640,360,370,163,383,178,
774,images/80_a_f_trialchamber.png,IRON,640,360,368,36,451,142,
775,images/80_a_f_trialchamber.png,IRON,640,360,359,212,374,227,
776,images/81_a_f_trialchamber.png,IRON,640,360,322,32,446,103,
777,images/82_a_l_mineshaft.png,LAPIS,640,360,303,207,450,253,
778,images/85_a_d_stronghold.png,DIAMOND,640,360,291,226,345,280,
779,images/86_a_d_mineshaft.png,DIAMOND,640,360,439,232,466,277,
780,images/87_a_d_ancientcity.png,DIAMOND,640,360,383,198,431,228,
781,images/87_a_d_ancientcity.png,DIAMOND,640,360,301,159,318,169,
782,images/88_a_d_ancientcity.png,DIAMOND,640,360,379,257,458,314,
783,images/89-a-f-ancientcity.png,IRON,640,360,138,217,236,260,
784,images/89-a-f-ancientcity.png,IRON,640,360,277,208,317,235,
785,images/8_a_d_geode.png,DIAMOND,640,360,416,140,472,194,
786,images/90_a_d_ancientcity.png,DIAMOND,640,360,40,190,74,207,
787,images/91_a_f_ancientcity.png,IRON,640,360,315,305,336,336,
788,images/91_a_f_ancientcity.png,IRON,640,360,302,237,331,262,
789,images/91_a_f_ancientcity.png,IRON,640,360,308,226,326,236,
790,images/91_a_f_ancientcity.png,IRON,640,360,339,226,359,254,
791,images/93_a_r_deepdark.png,REDSTONE,640,360,348,255,451,333,
792,images/93_a_r_deepdark.png,REDSTONE,640,360,308,56,342,103,
793,images/93_a_r_deepdark.png,REDSTONE,640,360,211,84,230,100,
794,images/94_a_r_deepdark.png,REDSTONE,640,360,296,172,305,182,
795,images/95_a_r_deepdark.png,REDSTONE,640,360,261,106,297,148,
796,images/96_a_r_deepdark.png,REDSTONE,640,360,186,91,459,343,
